Test Leap Motion Data
Time min, sec, ms,X,Y,Z,Roll,Pitch,Yaw,time from start
9,24,267,9.83697,14.8741,96.4269,0.273331,-0.625299,-0.164118,66.37,
9,24,267,9.83697,14.8741,96.4269,0.273331,-0.625299,-0.164118,66.391,
9,24,267,9.83697,14.8741,96.4269,0.273331,-0.625299,-0.164118,66.411,
9,24,267,9.83697,14.8741,96.4269,0.273331,-0.625299,-0.164118,66.43,
9,24,267,9.83697,14.8741,96.4269,0.273331,-0.625299,-0.164118,66.451,
9,24,267,9.83697,14.8741,96.4269,0.273331,-0.625299,-0.164118,66.471,
9,24,267,9.83697,14.8741,96.4269,0.273331,-0.625299,-0.164118,66.491,
9,24,267,9.83697,14.8741,96.4269,0.273331,-0.625299,-0.164118,66.512,
9,24,267,9.83697,14.8741,96.4269,0.273331,-0.625299,-0.164118,66.532,
9,24,267,9.83697,14.8741,96.4269,0.273331,-0.625299,-0.164118,66.552,
9,24,267,9.83697,14.8741,96.4269,0.273331,-0.625299,-0.164118,66.573,
9,24,267,-12.883,-7.23865,99.6442,0.0646984,-0.664801,0.185536,66.593,
9,24,267,-12.883,-7.23865,99.6442,0.0646984,-0.664801,0.185536,66.62,
9,24,267,-12.883,-7.23865,99.6442,0.0646984,-0.664801,0.185536,66.638,
9,24,267,-12.883,-7.23865,99.6442,0.0646984,-0.664801,0.185536,66.655,
9,24,267,-12.883,-7.23865,99.6442,0.0646984,-0.664801,0.185536,66.673,
9,24,267,-12.883,-7.23865,99.6442,0.0646984,-0.664801,0.185536,66.691,
9,24,267,-12.883,-7.23865,99.6442,0.0646984,-0.664801,0.185536,66.71,
9,24,267,-12.883,-7.23865,99.6442,0.0646984,-0.664801,0.185536,66.727,
9,24,267,-12.883,-7.23865,99.6442,0.0646984,-0.664801,0.185536,66.746,
9,24,267,-12.883,-7.23865,99.6442,0.0646984,-0.664801,0.185536,66.762,
9,24,267,-12.883,-7.23865,99.6442,0.0646984,-0.664801,0.185536,66.781,
9,24,267,-12.883,-7.23865,99.6442,0.0646984,-0.664801,0.185536,66.802,
9,24,267,-12.883,-7.23865,99.6442,0.0646984,-0.664801,0.185536,66.821,
9,24,267,-12.883,-7.23865,99.6442,0.0646984,-0.664801,0.185536,66.84,
9,24,267,-12.883,-7.23865,99.6442,0.0646984,-0.664801,0.185536,66.857,
9,24,267,-12.883,-7.23865,99.6442,0.0646984,-0.664801,0.185536,66.874,
9,24,267,-12.883,-7.23865,99.6442,0.164305,-0.446065,-0.0155889,66.893,
9,24,267,-12.883,-7.23865,99.6442,0.164305,-0.446065,-0.0155889,66.918,
9,24,267,-12.883,-7.23865,99.6442,0.164305,-0.446065,-0.0155889,66.935,
9,24,267,-12.883,-7.23865,99.6442,0.164305,-0.446065,-0.0155889,66.951,
9,24,267,-12.883,-7.23865,99.6442,0.164305,-0.446065,-0.0155889,66.969,
9,24,267,-12.883,-7.23865,99.6442,0.164305,-0.446065,-0.0155889,66.988,
9,24,267,-12.883,-7.23865,99.6442,0.139079,-0.309341,-0.158133,67.009,
9,24,267,-12.883,-7.23865,99.6442,0.139079,-0.309341,-0.158133,67.034,
9,24,267,-12.883,-7.23865,99.6442,0.139079,-0.309341,-0.158133,67.053,
9,24,267,-12.883,-7.23865,99.6442,0.139079,-0.309341,-0.158133,67.07,
9,24,267,-12.883,-7.23865,99.6442,0.139079,-0.309341,-0.158133,67.088,
9,24,267,-12.883,-7.23865,99.6442,0.0703824,-0.317162,-0.216518,67.106,
9,24,267,-10.7585,-7.90745,100.974,0.0524432,-0.303635,-0.237447,67.132,
9,24,267,-9.08776,-8.44918,101.691,0.0616498,-0.305657,-0.220415,67.154,
9,24,267,-7.88351,-8.93745,102.15,0.0716722,-0.321635,-0.216372,67.172,
9,24,267,-6.75551,-9.45207,102.555,0.0707679,-0.339416,-0.221972,67.192,
9,24,267,-5.39401,-10.0154,102.916,0.0714747,-0.36307,-0.221434,67.212,
9,24,267,-4.67926,-10.3414,103.125,0.0781423,-0.380868,-0.207315,67.231,
9,24,267,-4.03651,-10.677,103.336,0.0846642,-0.391057,-0.198281,67.251,
9,24,267,-3.49201,-11.0031,103.576,0.085923,-0.393434,-0.194791,67.27,
9,24,267,-3.00651,-11.3198,103.765,0.0874432,-0.397398,-0.195592,67.289,
9,24,267,-2.43251,-11.8547,103.982,0.0872729,-0.40482,-0.195686,67.309,
9,24,267,-2.20051,-12.184,104.044,0.083784,-0.408978,-0.19551,67.329,
9,24,267,-2.02126,-12.4149,104.102,0.0783034,-0.410805,-0.196961,67.349,
9,24,267,-1.80526,-12.8004,104.205,0.0794994,-0.406857,-0.196482,67.369,
9,24,267,-1.68551,-13.0798,104.269,0.0855347,-0.407606,-0.191685,67.389,
9,24,267,-1.54926,-13.3276,104.325,0.0910026,-0.409195,-0.187731,67.41,
9,24,267,-1.40001,-13.5292,104.375,0.0957446,-0.413292,-0.18573,67.429,
9,24,267,-1.16826,-13.8076,104.417,0.0993902,-0.418902,-0.181568,67.449,
9,24,267,-0.985009,-14.0408,104.476,0.10608,-0.42549,-0.177477,67.466,
9,24,267,-0.791009,-14.2565,104.539,0.111904,-0.428922,-0.174226,67.485,
9,24,267,-0.591008,-14.395,104.589,0.1196,-0.435951,-0.16979,67.504,
9,24,267,-0.382258,-14.445,104.621,0.120563,-0.442854,-0.16695,67.523,
9,24,267,-0.140509,-14.5,104.641,0.123842,-0.446331,-0.165498,67.543,
9,24,267,0.233742,-14.5139,104.629,0.12345,-0.451132,-0.164476,67.563,
9,24,267,0.494242,-14.4684,104.587,0.126857,-0.4572,-0.166219,67.583,
9,24,267,0.904991,-14.3083,104.529,0.126605,-0.472328,-0.166823,67.608,
9,24,267,1.33874,-14.0312,104.52,0.127647,-0.48605,-0.165892,67.629,
9,24,267,1.62999,-13.7739,104.544,0.130089,-0.493699,-0.166286,67.648,
9,24,267,1.93074,-13.4695,104.578,0.132224,-0.495818,-0.168554,67.667,
9,24,267,2.25499,-13.1292,104.617,0.137756,-0.495662,-0.172428,67.686,
9,24,267,2.59499,-12.7419,104.608,0.14769,-0.515136,-0.172908,67.704,
9,24,267,3.17274,-12.2731,104.555,0.158804,-0.538541,-0.17775,67.724,
9,24,267,3.55774,-11.9132,104.557,0.165652,-0.538115,-0.18009,67.746,
9,24,267,3.96499,-11.4144,104.581,0.176514,-0.538522,-0.182729,67.764,
9,24,267,4.38199,-10.8365,104.578,0.186896,-0.547513,-0.185643,67.783,
9,24,267,5.05124,-9.95931,104.597,0.201791,-0.565635,-0.188784,67.804,
9,24,267,5.51299,-9.4396,104.631,0.213639,-0.577634,-0.190754,67.825,
9,24,267,6.21649,-8.59897,104.738,0.230473,-0.591207,-0.195735,67.846,
9,24,267,6.66424,-7.99284,104.801,0.237358,-0.6017,-0.196146,67.865,
9,24,267,7.20474,-7.27369,104.867,0.244299,-0.631281,-0.201735,67.882,
9,24,267,7.75274,-6.66696,104.938,0.245376,-0.648242,-0.206614,67.901,
9,24,267,8.27424,-6.08055,104.973,0.241872,-0.666533,-0.207414,67.92,
9,24,267,9.05674,-5.32236,105.02,0.232265,-0.678261,-0.206924,67.941,
9,24,267,9.59299,-4.85976,105.077,0.234051,-0.678518,-0.207794,67.962,
9,24,267,10.1425,-4.49642,105.19,0.235031,-0.681599,-0.206544,67.982,
9,24,267,11.0062,-4.05389,105.384,0.238059,-0.677555,-0.213017,68.003,
9,24,267,11.6015,-3.73932,105.486,0.245157,-0.681311,-0.217017,68.025,
9,24,267,12.4962,-3.30214,105.649,0.245594,-0.680371,-0.226855,68.045,
9,24,267,12.4962,-3.30214,105.649,0.245594,-0.680371,-0.226855,68.063,
9,24,267,13.6942,-2.79509,105.976,0.257776,-0.680122,-0.235135,68.082,
9,24,267,14.2582,-2.69661,106.099,0.25986,-0.677183,-0.243476,68.1,
9,24,267,14.7997,-2.5741,106.272,0.262351,-0.678622,-0.248764,68.118,
9,24,267,15.3122,-2.45626,106.461,0.261805,-0.678104,-0.252009,68.137,
9,24,267,16.0552,-2.30386,106.807,0.265799,-0.672942,-0.25757,68.157,
9,24,267,16.5147,-2.25621,107.029,0.263996,-0.672929,-0.260343,68.176,
9,24,267,16.9527,-2.18143,107.254,0.264376,-0.675719,-0.263364,68.195,
9,24,267,17.3602,-2.1202,107.468,0.266273,-0.677374,-0.264542,68.214,
9,24,267,17.7155,-2.05993,107.695,0.270804,-0.681882,-0.260264,68.235,
9,24,267,18.2447,-1.93332,108.084,0.277261,-0.682793,-0.257209,68.255,
9,24,267,18.5672,-1.85226,108.351,0.278334,-0.681375,-0.255911,68.273,
9,24,267,18.85,-1.84661,108.609,0.278503,-0.681283,-0.255393,68.292,
9,24,267,19.1512,-1.84522,108.837,0.284364,-0.690834,-0.26146,68.312,
9,24,267,19.511,-1.89926,109.266,0.278866,-0.677766,-0.257717,68.332,
9,24,267,19.7325,-1.89388,109.527,0.281852,-0.676725,-0.255312,68.351,
9,24,267,19.9575,-1.88634,109.806,0.282787,-0.674059,-0.255712,68.369,
9,24,267,20.1497,-1.9307,110.059,0.28617,-0.673188,-0.256115,68.388,
9,24,267,20.324,-1.93153,110.32,0.284657,-0.67091,-0.25603,68.408,
9,24,267,20.5235,-2.00547,110.691,0.280702,-0.669931,-0.256818,68.43,
9,24,267,20.6825,-2.03213,111.042,0.275298,-0.668874,-0.257129,68.452,
9,24,267,20.7795,-2.09214,111.275,0.272334,-0.665825,-0.258734,68.474,
9,24,267,20.8757,-2.16835,111.586,0.270077,-0.665316,-0.25894,68.494,
9,24,267,20.924,-2.21775,111.793,0.265207,-0.663295,-0.258985,68.515,
9,24,267,20.9817,-2.24552,111.991,0.265568,-0.6621,-0.258924,68.535,
9,24,267,21.0785,-2.27135,112.27,0.260848,-0.65925,-0.260353,68.556,
9,24,267,21.1557,-2.29341,112.434,0.261268,-0.65925,-0.26199,68.578,
9,24,267,21.259,-2.30105,112.654,0.260733,-0.656045,-0.261325,68.599,
9,24,267,21.3275,-2.30534,112.771,0.261971,-0.657408,-0.260456,68.621,
9,24,267,21.4222,-2.33295,112.942,0.264484,-0.657852,-0.260546,68.643,
9,24,267,21.4912,-2.3668,113.062,0.266288,-0.658704,-0.262335,68.664,
9,24,267,21.5625,-2.48938,113.278,0.263868,-0.652708,-0.261892,68.686,
9,24,267,21.5902,-2.61903,113.417,0.261087,-0.649691,-0.262531,68.708,
9,24,267,21.6,-2.92984,113.604,0.259564,-0.647573,-0.264596,68.729,
9,24,267,21.5967,-3.23333,113.707,0.255707,-0.644477,-0.271368,68.75,
9,24,267,21.6072,-3.51408,113.835,0.257814,-0.636387,-0.278942,68.77,
9,24,267,21.518,-3.93216,114.102,0.257368,-0.619511,-0.278031,68.791,
9,24,267,21.4112,-4.20025,114.293,0.246946,-0.59574,-0.276689,68.812,
9,24,267,21.3095,-4.41498,114.517,0.24426,-0.571847,-0.272942,68.833,
9,24,267,21.05,-4.84868,114.912,0.244328,-0.531158,-0.249274,68.854,
9,24,267,20.8762,-5.2106,115.124,0.252158,-0.514913,-0.243287,68.876,
9,24,267,20.6062,-5.82209,115.398,0.247824,-0.482411,-0.241275,68.896,
9,24,267,20.4517,-6.16495,115.56,0.242131,-0.465696,-0.243016,68.917,
9,24,267,20.1985,-6.71303,115.755,0.229446,-0.437329,-0.241916,68.938,
9,24,267,20.0442,-7.13148,115.891,0.2191,-0.414367,-0.242249,68.96,
9,24,267,19.862,-7.5886,116.001,0.206772,-0.391664,-0.240659,68.98,
9,24,267,19.5705,-8.27439,116.091,0.181542,-0.36201,-0.238848,69.003,
9,24,267,19.3902,-8.69756,116.12,0.169696,-0.342692,-0.238902,69.024,
9,24,267,19.118,-9.28374,116.158,0.150056,-0.320257,-0.237812,69.046,
9,24,267,18.928,-9.69546,116.17,0.137286,-0.302779,-0.237638,69.066,
9,24,267,18.647,-10.2567,116.186,0.12547,-0.278893,-0.237123,69.085,
9,24,267,18.4782,-10.5262,116.207,0.124327,-0.271577,-0.236999,69.105,
9,24,267,18.2872,-10.7753,116.219,0.133204,-0.271022,-0.231322,69.125,
9,24,267,18.0935,-11.0381,116.24,0.139339,-0.27006,-0.226135,69.143,
9,24,267,17.9907,-11.1678,116.242,0.141836,-0.270328,-0.223856,69.162,
9,24,267,17.6282,-11.6173,116.225,0.143011,-0.270277,-0.219577,69.183,
9,24,267,17.4527,-11.8035,116.203,0.143836,-0.269658,-0.218119,69.203,
9,24,267,17.3075,-11.9404,116.191,0.146205,-0.270576,-0.217534,69.223,
9,24,267,17.1302,-12.039,116.18,0.147239,-0.272894,-0.217099,69.245,
9,24,267,16.949,-12.1266,116.151,0.143578,-0.274202,-0.213979,69.268,
9,24,267,16.8422,-12.1774,116.131,0.139094,-0.270625,-0.213426,69.289,
9,24,267,16.6882,-12.2894,116.097,0.135894,-0.266184,-0.212036,69.31,
9,24,267,16.5897,-12.3203,116.085,0.133683,-0.266709,-0.211386,69.331,
9,24,267,16.48,-12.3696,116.051,0.124847,-0.262064,-0.219304,69.354,
9,24,267,16.407,-12.4,116.034,0.119583,-0.260093,-0.223236,69.374,
9,24,267,16.327,-12.4492,116.023,0.118362,-0.260391,-0.224016,69.396,
9,24,267,16.2075,-12.4715,116.036,0.121764,-0.262648,-0.220954,69.417,
9,24,267,16.1522,-12.4779,116.051,0.117405,-0.261012,-0.222565,69.44,
9,24,267,16.1057,-12.4483,116.089,0.113303,-0.26169,-0.225317,69.464,
9,24,267,16.0842,-12.4209,116.137,0.111235,-0.261889,-0.22725,69.485,
9,24,267,16.0702,-12.4353,116.151,0.106237,-0.253968,-0.229051,69.505,
9,24,267,16.0752,-12.3822,116.201,0.108599,-0.256933,-0.229222,69.524,
9,24,267,16.0942,-12.3748,116.238,0.105691,-0.2525,-0.22986,69.542,
9,24,267,16.1225,-12.3846,116.272,0.0987168,-0.245137,-0.231129,69.56,
9,24,267,16.224,-12.2484,116.414,0.103825,-0.254357,-0.229808,69.58,
9,24,267,16.3235,-12.1655,116.525,0.106262,-0.258257,-0.229695,69.6,
9,24,267,16.432,-12.0841,116.636,0.108327,-0.260455,-0.229576,69.62,
9,24,267,16.5927,-12.027,116.799,0.112512,-0.262166,-0.228764,69.64,
9,24,267,16.7017,-12.0035,116.906,0.114443,-0.258066,-0.228539,69.66,
9,24,267,16.8065,-11.9867,117.01,0.117037,-0.255527,-0.227762,69.681,
9,24,267,16.9662,-11.9673,117.158,0.118235,-0.255192,-0.225746,69.701,
9,24,267,17.0805,-11.9295,117.257,0.120382,-0.253851,-0.224986,69.72,
9,24,267,17.193,-11.878,117.357,0.120619,-0.252392,-0.223603,69.74,
9,24,267,17.3062,-11.8556,117.449,0.121188,-0.247722,-0.224245,69.759,
9,24,267,17.456,-11.7978,117.585,0.123613,-0.249987,-0.224494,69.778,
9,24,267,17.5365,-11.7918,117.692,0.123261,-0.248099,-0.223087,69.797,
9,24,267,17.6125,-11.809,117.8,0.122887,-0.243598,-0.222921,69.816,
9,24,267,17.6887,-11.8484,117.905,0.122084,-0.238332,-0.224343,69.835,
9,24,267,17.7567,-11.8846,118.017,0.121309,-0.23228,-0.225423,69.855,
9,24,267,17.8312,-11.9116,118.194,0.125424,-0.226427,-0.220998,69.874,
9,24,267,17.874,-11.9287,118.325,0.131212,-0.222699,-0.216079,69.894,
9,24,267,17.928,-11.9348,118.458,0.132734,-0.218345,-0.2142,69.912,
9,24,267,17.9817,-11.8968,118.596,0.132832,-0.216796,-0.211686,69.933,
9,24,267,18.0717,-11.8978,118.784,0.131339,-0.209181,-0.212163,69.953,
9,24,267,18.141,-11.8805,118.916,0.130403,-0.207117,-0.212856,69.973,
9,24,267,18.203,-11.8818,119.047,0.129587,-0.204524,-0.213116,69.992,
9,24,267,18.2705,-11.891,119.179,0.132259,-0.201739,-0.213592,70.011,
9,24,267,18.3662,-11.9117,119.391,0.132264,-0.193154,-0.214633,70.033,
9,24,267,18.4505,-11.9421,119.582,0.132833,-0.188589,-0.215612,70.056,
9,24,267,18.5075,-11.9904,119.702,0.131499,-0.182603,-0.217952,70.078,
9,24,267,18.5622,-12.0302,119.818,0.13058,-0.180641,-0.219194,70.099,
9,24,267,18.6335,-12.0778,119.977,0.129507,-0.177834,-0.219914,70.121,
9,24,267,18.6975,-12.0558,120.127,0.13195,-0.176636,-0.219993,70.142,
9,24,267,18.7395,-12.0422,120.228,0.134442,-0.175058,-0.22131,70.164,
9,24,267,18.7727,-12.0322,120.318,0.133541,-0.173724,-0.222802,70.185,
9,24,267,18.8127,-12.0182,120.443,0.130987,-0.174143,-0.225163,70.206,
9,24,267,18.8392,-11.9944,120.534,0.132065,-0.17445,-0.226707,70.228,
9,24,267,18.8482,-11.9596,120.66,0.135102,-0.174614,-0.229021,70.251,
9,24,267,18.8482,-11.9596,120.66,0.135102,-0.174614,-0.229021,70.272,
9,24,267,18.792,-11.8392,120.88,0.130303,-0.172513,-0.230595,70.293,
9,24,267,18.7662,-11.7544,120.984,0.128903,-0.17287,-0.23203,70.314,
9,24,267,18.7237,-11.6162,121.14,0.129667,-0.17677,-0.236592,70.335,
9,24,267,18.6827,-11.5266,121.251,0.131752,-0.182122,-0.238918,70.357,
9,24,267,18.609,-11.3828,121.422,0.135166,-0.190764,-0.243711,70.378,
9,24,267,18.5507,-11.3111,121.532,0.134576,-0.194585,-0.248058,70.399,
9,24,267,18.4925,-11.2344,121.649,0.135991,-0.196808,-0.252481,70.419,
9,24,267,18.3952,-11.0858,121.846,0.139651,-0.196141,-0.255124,70.44,
9,24,267,18.3277,-10.9791,121.995,0.140821,-0.192403,-0.256159,70.462,
9,24,267,18.249,-10.7821,122.234,0.143222,-0.182279,-0.259538,70.485,
9,24,267,18.2052,-10.632,122.398,0.142454,-0.172984,-0.260781,70.507,
9,24,267,18.1407,-10.4163,122.641,0.143218,-0.161805,-0.263786,70.529,
9,24,267,18.1047,-10.2172,122.81,0.145534,-0.158554,-0.263015,70.548,
9,24,267,18.0802,-10.0286,122.982,0.147829,-0.153875,-0.26393,70.567,
9,24,267,18.0355,-9.75243,123.23,0.147632,-0.145446,-0.263674,70.587,
9,24,267,18.0025,-9.59399,123.388,0.147459,-0.135969,-0.263648,70.607,
9,24,267,17.974,-9.44353,123.528,0.147781,-0.128061,-0.264632,70.626,
9,24,267,17.9327,-9.19341,123.722,0.14668,-0.120625,-0.266075,70.646,
9,24,267,17.918,-9.01106,123.859,0.150201,-0.118704,-0.268261,70.667,
9,24,267,17.888,-8.83937,123.974,0.150425,-0.114953,-0.269807,70.689,
9,24,267,17.8245,-8.59028,124.155,0.147163,-0.108781,-0.270801,70.708,
9,24,267,17.757,-8.40653,124.279,0.130344,-0.0911733,-0.273411,70.726,
9,24,267,17.695,-8.17864,124.426,0.113218,-0.0708691,-0.277087,70.744,
9,24,267,17.6287,-7.95021,124.556,0.106645,-0.0609483,-0.280653,70.763,
9,24,267,17.552,-7.75287,124.673,0.101578,-0.0555933,-0.284204,70.783,
9,24,267,17.406,-7.47251,124.836,0.0959964,-0.0482339,-0.288239,70.803,
9,24,267,17.283,-7.30027,124.936,0.0935414,-0.0402165,-0.291555,70.821,
9,24,267,17.156,-7.09892,125.049,0.0891564,-0.034315,-0.294836,70.841,
9,24,267,16.9842,-6.88178,125.129,0.0957157,-0.0431797,-0.291238,70.86,
9,24,267,16.8157,-6.63188,125.226,0.0919604,-0.0453311,-0.289804,70.88,
9,24,267,16.515,-6.20543,125.328,0.0953032,-0.0631686,-0.281941,70.9,
9,24,267,16.3427,-5.86702,125.435,0.0879983,-0.064367,-0.282898,70.923,
9,24,267,16.0682,-5.23528,125.648,0.0762124,-0.0626477,-0.28402,70.943,
9,24,267,15.855,-4.76306,125.749,0.0582073,-0.0720166,-0.280999,70.961,
9,24,267,15.6497,-4.44469,125.811,0.0539516,-0.0698285,-0.277088,70.98,
9,24,267,15.3752,-4.19528,125.869,0.054545,-0.042372,-0.264672,70.998,
9,24,267,15.195,-3.77617,125.999,0.0519862,-0.0177054,-0.266781,71.017,
9,24,267,14.947,-3.04712,126.27,0.0289381,0.0233402,-0.26948,71.036,
9,24,267,14.8102,-2.40451,126.523,0.0214627,0.0472956,-0.26623,71.054,
9,24,267,14.7672,-2.05149,126.674,0.0243541,0.0485064,-0.263366,71.074,
9,24,267,14.6977,-1.37757,126.994,-0.00820999,0.0401642,-0.271904,71.095,
9,24,267,14.6912,-1.05201,127.167,-0.0569244,0.0707605,-0.286253,71.115,
9,24,267,14.7002,-0.943904,127.218,-0.0970472,0.0938489,-0.289744,71.135,
9,24,267,14.7737,-0.707121,127.287,-0.156485,0.115165,-0.302125,71.154,
9,24,267,14.8522,-0.482745,127.342,-0.204927,0.124086,-0.308041,71.174,
9,24,267,15.003,-0.0910783,127.452,-0.244428,0.158338,-0.31402,71.192,
9,24,267,15.094,0.317053,127.603,-0.256471,0.180511,-0.30947,71.211,
9,24,267,15.1572,0.743973,127.732,-0.276719,0.191421,-0.309583,71.229,
9,24,267,15.1912,1.06757,127.82,-0.300909,0.202008,-0.313274,71.248,
9,24,267,15.2312,1.34639,127.866,-0.330843,0.214821,-0.322773,71.267,
9,24,267,15.3512,1.81858,127.961,-0.380241,0.238913,-0.353653,71.288,
9,24,267,15.4312,2.13615,128.03,-0.398565,0.253152,-0.374532,71.307,
9,24,267,15.486,2.50419,128.12,-0.420563,0.259057,-0.387939,71.325,
9,24,267,15.5187,2.89299,128.206,-0.448825,0.268747,-0.402088,71.343,
9,24,267,15.546,3.08744,128.253,-0.454163,0.269162,-0.407988,71.361,
9,24,267,15.626,3.57075,128.457,-0.466354,0.273628,-0.424483,71.381,
9,24,267,15.8505,3.59441,128.407,-0.503852,0.316342,-0.485168,71.401,
9,24,267,15.978,3.53195,128.441,-0.524013,0.340934,-0.512451,71.421,
9,24,267,16.0817,3.46261,128.433,-0.540785,0.360752,-0.532322,71.44,
9,24,267,16.1835,3.2941,128.382,-0.555152,0.373528,-0.546767,71.459,
9,24,267,16.3122,2.93858,128.298,-0.572797,0.388518,-0.57006,71.478,
9,24,267,16.381,2.68828,128.237,-0.580518,0.398969,-0.588039,71.5,
9,24,267,16.4295,2.2839,128.133,-0.594764,0.417406,-0.616246,71.522,
9,24,267,16.4105,2.05006,128.057,-0.604351,0.425872,-0.626214,71.542,
9,24,267,16.3685,1.75716,127.949,-0.615726,0.441153,-0.639547,71.562,
9,24,267,16.32,1.4847,127.813,-0.621866,0.451891,-0.649077,71.582,
9,24,267,16.2702,1.21184,127.608,-0.616598,0.451983,-0.65316,71.601,
9,24,267,16.238,1.14001,127.486,-0.602615,0.431985,-0.638041,71.619,
9,24,267,16.1655,0.993604,127.351,-0.576123,0.400032,-0.605409,71.64,
9,24,267,16.0815,0.662773,127.15,-0.555053,0.384718,-0.586663,71.659,
9,24,267,15.8175,0.0311217,126.782,-0.518616,0.381229,-0.565456,71.679,
9,24,267,15.5472,-0.5398,126.499,-0.497249,0.39518,-0.549646,71.699,
9,24,267,15.034,-1.42221,126.133,-0.475208,0.468652,-0.553413,71.722,
9,24,267,14.5325,-1.98942,125.939,-0.418666,0.516628,-0.546325,71.741,
9,24,267,13.9607,-2.38955,125.886,-0.32551,0.532061,-0.521419,71.76,
9,24,267,13.4857,-2.59381,126.004,-0.2001,0.501326,-0.504291,71.779,
9,24,267,12.9685,-2.88287,126.131,-0.117601,0.473841,-0.500944,71.798,
9,24,267,12.104,-3.36938,126.24,-0.0361437,0.458078,-0.487195,71.817,
9,24,267,11.5275,-3.60538,126.236,0.00271904,0.449508,-0.46885,71.834,
9,24,267,10.9895,-3.66396,126.221,0.0567557,0.423064,-0.442437,71.854,
9,24,267,10.4602,-3.621,126.181,0.10614,0.39377,-0.414543,71.872,
9,24,267,9.89499,-3.51394,126.052,0.141434,0.372831,-0.391663,71.893,
9,24,267,9.27749,-3.43441,125.834,0.167471,0.364597,-0.366882,71.913,
9,24,267,8.38224,-3.50488,125.337,0.205535,0.357702,-0.33971,71.933,
9,24,267,7.81124,-3.69575,124.915,0.235033,0.36262,-0.329453,71.952,
9,24,267,7.22624,-3.7539,124.517,0.243569,0.37323,-0.316718,71.971,
9,24,267,6.35799,-3.52914,123.968,0.248764,0.327886,-0.277547,71.992,
9,24,267,5.78099,-3.45021,123.449,0.232412,0.312303,-0.269659,72.012,
9,24,267,5.23349,-3.45058,122.9,0.229181,0.300324,-0.258122,72.032,
9,24,267,4.53699,-3.52428,122.051,0.269468,0.26541,-0.236088,72.052,
9,24,267,4.14899,-3.71461,121.468,0.28625,0.250479,-0.223734,72.071,
9,24,267,3.81799,-3.98344,120.921,0.298213,0.24122,-0.210874,72.089,
9,24,267,3.54324,-4.25724,120.401,0.302632,0.234097,-0.197967,72.112,
9,24,267,3.19674,-4.7624,119.61,0.282403,0.236551,-0.186663,72.133,
9,24,267,2.99974,-5.62332,118.868,0.256217,0.290371,-0.187179,72.155,
9,24,267,2.91749,-6.24202,118.42,0.251421,0.321103,-0.184515,72.175,
9,24,267,2.87949,-6.81799,118.028,0.248416,0.330217,-0.178945,72.193,
9,24,267,2.85299,-7.17578,117.706,0.250356,0.327848,-0.167533,72.211,
9,24,267,2.86399,-7.59006,117.378,0.241566,0.322126,-0.158192,72.232,
9,24,267,2.91824,-8.16689,116.891,0.239955,0.309112,-0.150166,72.252,
9,24,267,2.95574,-8.5488,116.563,0.242584,0.309345,-0.145113,72.271,
9,24,267,2.99849,-8.91691,116.261,0.238186,0.308509,-0.14077,72.289,
9,24,267,3.06224,-9.25139,115.981,0.233184,0.302598,-0.143282,72.309,
9,24,267,3.11774,-9.6351,115.707,0.225731,0.294415,-0.139362,72.33,
9,24,267,3.14399,-9.85311,115.523,0.231921,0.282715,-0.13164,72.35,
9,24,267,3.17049,-10.1429,115.349,0.228489,0.277328,-0.127566,72.368,
9,24,267,3.19099,-10.4075,115.197,0.235566,0.267621,-0.119626,72.387,
9,24,267,3.20424,-10.7815,114.983,0.245991,0.260815,-0.109207,72.407,
9,24,267,3.18024,-10.9387,114.872,0.24664,0.25748,-0.10322,72.426,
9,24,267,3.14274,-11.0794,114.748,0.24853,0.25762,-0.0990915,72.444,
9,24,267,3.10549,-11.1458,114.697,0.241974,0.259608,-0.093945,72.462,
9,24,267,3.07549,-11.4264,114.532,0.247749,0.261443,-0.0885089,72.48,
9,24,267,3.05524,-11.5424,114.508,0.245303,0.262826,-0.081687,72.499,
9,24,267,3.04599,-11.6643,114.442,0.247603,0.264363,-0.077287,72.518,
9,24,267,3.05574,-11.8786,114.341,0.259162,0.273586,-0.0725662,72.541,
9,24,267,3.05799,-11.9609,114.297,0.266005,0.277918,-0.0682526,72.559,
9,24,267,3.06524,-12.0064,114.266,0.271985,0.279196,-0.0643726,72.577,
9,24,267,3.09599,-12.0205,114.219,0.279565,0.281835,-0.0603267,72.597,
9,24,267,3.15599,-12.0791,114.154,0.288334,0.288743,-0.0613868,72.617,
9,24,267,3.20174,-12.2227,114.083,0.291868,0.302309,-0.0587276,72.636,
9,24,267,3.25624,-12.3088,114.018,0.30101,0.311911,-0.0527627,72.656,
9,24,267,3.32049,-12.3964,113.948,0.308915,0.320898,-0.0466735,72.674,
9,24,267,3.43974,-12.582,113.851,0.31758,0.332975,-0.0368442,72.693,
9,24,267,3.54224,-12.74,113.792,0.3226,0.339592,-0.0266469,72.718,
9,24,267,3.74049,-12.8152,113.809,0.321343,0.327667,-0.0133792,72.74,
9,24,267,3.93174,-12.7796,113.837,0.308506,0.309787,-0.00852646,72.76,
9,24,267,4.32224,-12.5704,113.837,0.287406,0.273671,-0.00944132,72.78,
9,24,267,4.67999,-12.2219,113.843,0.280329,0.229876,-0.0150098,72.799,
9,24,267,5.11724,-11.791,113.76,0.276635,0.18491,-0.0235538,72.817,
