Test motor Data
q1,q2,q3,q6,q7
27.8274,30.314,22.004,3.96029,0.565448,
27.9684,30.2887,22.0365,4.01539,0.5586,
28.1042,30.2655,22.0723,4.07292,0.552433,
28.2347,30.2542,22.1077,4.12746,0.547776,
28.3624,30.2464,22.1442,4.181,0.544223,
28.4953,30.2445,22.1813,4.24055,0.54148,
28.6319,30.2545,22.2318,4.30404,0.539252,
28.763,30.2586,22.2722,4.35859,0.537706,
28.8709,30.2674,22.3148,4.40881,0.535939,
28.9808,30.2846,22.3544,4.45787,0.53408,
29.0758,30.2962,22.3915,4.50034,0.531907,
29.1673,30.311,22.4292,4.54338,0.529238,
29.2546,30.3256,22.4661,4.5836,0.526164,
29.3281,30.3381,22.498,4.61766,0.522905,
29.3958,30.351,22.5286,4.64995,0.51915,
29.4592,30.362,22.5575,4.67957,0.514953,
29.5204,30.3657,22.5857,4.70768,0.510037,
29.5771,30.3704,22.6098,4.73488,0.504165,
29.6258,30.3639,22.6296,4.75696,0.498385,
29.6657,30.3528,22.6451,4.77456,0.493083,
29.701,30.3344,22.6564,4.78987,0.487873,
29.7328,30.308,22.6613,4.80173,0.483142,
29.7605,30.2743,22.6607,4.81049,0.479037,
29.7863,30.231,22.6532,4.81653,0.474729,
29.8092,30.1829,22.6402,4.81881,0.470698,
29.8281,30.1342,22.6235,4.81842,0.466574,
29.8455,30.0818,22.6013,4.81395,0.461309,
29.8607,30.0276,22.5772,4.80552,0.454627,
29.872,29.9791,22.5537,4.79436,0.447134,
29.8815,29.931,22.5303,4.7796,0.439163,
29.8863,29.8978,22.5108,4.7638,0.43064,
29.8893,29.8666,22.4937,4.74433,0.42092,
29.8901,29.8427,22.479,4.72283,0.409654,
29.8877,29.826,22.467,4.6989,0.397191,
29.8844,29.8167,22.4593,4.67603,0.385409,
29.8803,29.8124,22.4537,4.65217,0.372707,
29.8753,29.8127,22.4521,4.62743,0.359747,
29.8708,29.8167,22.452,4.60554,0.348242,
29.8663,29.8232,22.455,4.58345,0.338043,
29.8611,29.8329,22.4587,4.5614,0.329428,
29.8565,29.8412,22.4618,4.54608,0.324733,
29.8515,29.8496,22.465,4.53198,0.322156,
29.8457,29.8575,22.467,4.52221,0.321788,
29.8394,29.8648,22.4683,4.5151,0.322671,
29.8332,29.8716,22.4685,4.51122,0.324347,
29.8266,29.8757,22.469,4.50945,0.326703,
29.8194,29.8795,22.4678,4.51033,0.329004,
29.8121,29.8822,22.4663,4.5126,0.330864,
29.8053,29.8836,22.4641,4.51641,0.332226,
29.799,29.8839,22.4612,4.52149,0.333238,
29.7927,29.8845,22.4587,4.52615,0.333901,
29.7885,29.8853,22.4574,4.52942,0.334472,
29.7853,29.8872,22.4572,4.5318,0.33519,
29.7832,29.8912,22.4587,4.5324,0.336092,
29.7821,29.8986,22.4623,4.53154,0.336994,
29.7821,29.9089,22.4679,4.52729,0.337564,
29.7852,29.9181,22.4746,4.5211,0.337675,
29.7892,29.9289,22.483,4.51158,0.33681,
29.7953,29.9389,22.4909,4.50094,0.335319,
29.8041,29.9472,22.5001,4.48587,0.332925,
29.8141,29.9523,22.507,4.47234,0.330716,
29.8265,29.9544,22.5137,4.45654,0.328139,
29.8402,29.9535,22.5193,4.44042,0.325856,
29.8564,29.9494,22.5245,4.42306,0.323739,
29.8731,29.9425,22.5281,4.40636,0.321825,
29.8927,29.931,22.5298,4.38924,0.319634,
29.9122,29.9167,22.5303,4.37081,0.317057,
29.932,29.8995,22.5294,4.35227,0.313983,
29.9533,29.879,22.5266,4.33432,0.310485,
29.9775,29.8548,22.5239,4.31424,0.306048,
30.0103,29.8265,22.5215,4.29241,0.301151,
30.0364,29.8098,22.5226,4.27597,0.297672,
30.0668,29.7964,22.5266,4.25964,0.294414,
30.0996,29.7865,22.5333,4.24429,0.291671,
30.1339,29.7816,22.5428,4.23057,0.289535,
30.1712,29.7814,22.5568,4.21607,0.28786,
30.2157,29.7831,22.5717,4.20252,0.286774,
30.2614,29.7891,22.5904,4.18965,0.286277,
30.3127,29.8001,22.6132,4.17691,0.285854,
30.3711,29.8116,22.6391,4.1643,0.286737,
30.4327,29.83,22.6735,4.15211,0.288376,
30.4996,29.8431,22.6986,4.1432,0.289922,
30.5583,29.859,22.7266,4.13619,0.291468,
30.6268,29.8727,22.7575,4.13072,0.293107,
30.6917,29.8857,22.7893,4.1278,0.294653,
30.7553,29.8964,22.8174,4.12713,0.296144,
30.82,29.9047,22.8428,4.12956,0.297543,
30.8855,29.9099,22.872,4.13457,0.298979,
30.9484,29.9114,22.897,4.14142,0.300029,
31.0128,29.9106,22.9203,4.15022,0.30071,
31.0703,29.9044,22.9427,4.15933,0.301151,
31.1344,29.8983,22.9646,4.17076,0.2999,
31.1934,29.8865,22.9838,4.18116,0.297875,
31.2452,29.8772,23.0008,4.19094,0.295242,
31.3006,29.8674,23.0185,4.20182,0.291855,
31.3548,29.8586,23.0358,4.21194,0.288431,
31.4109,29.8536,23.0561,4.22341,0.284676,
31.4707,29.8484,23.0758,4.2347,0.281251,
31.5362,29.843,23.0952,4.24659,0.27814,
31.6008,29.8476,23.1193,4.25874,0.275655,
31.6732,29.8466,23.144,4.27118,0.273722,
31.7493,29.8546,23.1732,4.28565,0.272378,
31.8243,29.8613,23.2018,4.29892,0.271716,
31.8899,29.87,23.228,4.31142,0.271476,
31.9565,29.88,23.2552,4.32363,0.271127,
32.0222,29.8929,23.2834,4.33633,0.271127,
32.0883,29.9031,23.311,4.34876,0.271127,
32.1578,29.9168,23.344,4.36164,0.271127,
32.224,29.9307,23.3707,4.37317,0.271053,
32.2928,29.9458,23.4017,4.38473,0.270188,
32.3639,29.9621,23.437,4.39601,0.269249,
32.4399,29.9816,23.4728,4.40588,0.268273,
32.5095,29.9959,23.507,4.41317,0.267592,
32.5773,30.0113,23.5361,4.41834,0.267003,
32.6417,30.027,23.5645,4.42169,0.266432,
32.7017,30.0376,23.5918,4.42342,0.266285,
32.7588,30.0483,23.6204,4.42401,0.265917,
32.8149,30.0578,23.6436,4.42401,0.265825,
32.8698,30.0659,23.6681,4.42234,0.265567,
32.9226,30.0725,23.6932,4.42048,0.26461,
32.9747,30.0792,23.7158,4.41845,0.26345,
33.031,30.0823,23.7368,4.41637,0.261812,
33.0866,30.0856,23.7595,4.41466,0.259511,
33.1379,30.0892,23.7823,4.41348,0.256639,
33.1935,30.0911,23.8025,4.41288,0.253215,
33.2424,30.0915,23.8214,4.41284,0.24968,
33.2931,30.0946,23.842,4.41413,0.245888,
33.343,30.0959,23.8616,4.41578,0.242335,
33.3865,30.0988,23.881,4.41781,0.23915,
33.4326,30.1031,23.8987,4.42029,0.236223,
33.4746,30.1096,23.9173,4.42328,0.233554,
33.5254,30.1196,23.9407,4.42652,0.231455,
33.5798,30.1311,23.968,4.43046,0.229817,
33.6284,30.1458,23.9908,4.4337,0.229136,
33.6713,30.1602,24.0152,4.43649,0.228712,
33.713,30.1779,24.0368,4.43894,0.229596,
33.7525,30.1967,24.0619,4.44119,0.230664,
33.7893,30.2172,24.0829,4.44312,0.232118,
33.8243,30.2354,24.1043,4.44483,0.233738,
33.8595,30.256,24.1289,4.44664,0.235487,
33.8948,30.2789,24.1507,4.44833,0.237089,
33.9285,30.2987,24.1727,4.45003,0.23869,
33.9614,30.32,24.1952,4.45183,0.240089,
33.9946,30.3426,24.2205,4.45398,0.241599,
34.0292,30.3686,24.2462,4.45634,0.242906,
34.0622,30.3978,24.2707,4.45932,0.244176,
34.0918,30.4298,24.2969,4.46273,0.24552,
34.1166,30.4579,24.3212,4.46623,0.246735,
34.1408,30.4912,24.3436,4.47039,0.247986,
34.1633,30.5222,24.3663,4.47449,0.249165,
34.1861,30.5567,24.3907,4.47935,0.250324,
34.2067,30.5889,24.4134,4.48408,0.251282,
34.2282,30.6244,24.4382,4.48962,0.252184,
34.2506,30.6587,24.4669,4.49548,0.252681,
34.2726,30.6947,24.4932,4.5019,0.252847,
34.295,30.7289,24.5196,4.50847,0.252847,
34.315,30.7626,24.5422,4.51505,0.251981,
34.3324,30.7914,24.5667,4.52138,0.250637,
34.3477,30.8227,24.5901,4.52821,0.249312,
34.3618,30.8532,24.6112,4.5348,0.247894,
34.3738,30.8849,24.6332,4.54106,0.246422,
34.3848,30.9226,24.6572,4.54713,0.244654,
34.3939,30.9619,24.6802,4.5515,0.24285,
34.4026,31.0001,24.702,4.55446,0.241212,
34.4116,31.0465,24.7305,4.55669,0.239353,
34.4211,31.0951,24.7533,4.5581,0.237898,
34.4288,31.136,24.7768,4.55941,0.236849,
34.437,31.1803,24.7989,4.56144,0.23591,
34.4446,31.222,24.8214,4.56433,0.235192,
34.452,31.2626,24.8436,4.56795,0.234658,
34.4595,31.3041,24.8666,4.57274,0.234327,
34.4676,31.3483,24.8914,4.57878,0.234014,
34.4744,31.387,24.9134,4.58465,0.234014,
34.4817,31.4306,24.9386,4.59161,0.234014,
34.4877,31.4722,24.9644,4.59873,0.234898,
34.4928,31.5156,24.9898,4.60455,0.235874,
34.4955,31.5618,25.0153,4.60981,0.237585,
34.4944,31.5968,25.0347,4.61232,0.239242,
34.4894,31.6311,25.0552,4.61311,0.241175,
34.4807,31.6645,25.0693,4.61224,0.243311,
34.4683,31.6936,25.0792,4.60958,0.245391,
34.4525,31.7212,25.0882,4.60556,0.247508,
34.4329,31.7478,25.0948,4.60035,0.249717,
34.4086,31.7748,25.0994,4.59369,0.252018,
34.3794,31.8022,25.1009,4.58669,0.254154,
34.341,31.8313,25.1006,4.57915,0.256252,
34.3085,31.8519,25.098,4.57375,0.257762,
34.2675,31.8763,25.0928,4.56891,0.259363,
34.2305,31.8952,25.0859,4.56582,0.26067,
34.1913,31.9128,25.0771,4.56376,0.262106,
34.1509,31.9274,25.0678,4.56306,0.26391,
34.1014,31.947,25.056,4.56306,0.266672,
34.0548,31.961,25.0439,4.5646,0.270004,
34.0117,31.9737,25.0316,4.56631,0.274127,
33.9649,31.9859,25.0163,4.56808,0.279595,
33.9101,31.9995,24.9996,4.56952,0.28729,
33.8598,32.0147,24.9867,4.56952,0.294929,
33.8115,32.0301,24.9738,4.56762,0.303324,
33.7654,32.0463,24.9624,4.56401,0.311516,
33.7195,32.0633,24.9497,4.55873,0.319505,
33.6728,32.0835,24.941,4.55227,0.326593,
33.6276,32.1035,24.932,4.54435,0.333054,
33.5831,32.123,24.924,4.53537,0.338319,
33.5403,32.1427,24.9157,4.52609,0.342056,
33.4962,32.1605,24.906,4.51538,0.344191,
33.4489,32.178,24.8938,4.50321,0.344744,
33.4001,32.1905,24.881,4.49207,0.342167,
33.3541,32.1965,24.8659,4.48174,0.338025,
33.3069,32.1975,24.8484,4.47269,0.332649,
33.2612,32.1946,24.8302,4.4658,0.327844,
33.2121,32.1878,24.8055,4.46011,0.322414,
33.1568,32.1733,24.7833,4.4552,0.316081,
33.0862,32.1349,24.7426,4.44888,0.30614,
33.0404,32.0984,24.7083,4.44482,0.298261,
33.0039,32.0573,24.6762,4.44117,0.28994,
32.9706,32.0078,24.6361,4.43778,0.282135,
32.9426,31.9514,24.5949,4.43482,0.273869,
32.9262,31.9062,24.5591,4.43294,0.268494,
32.9163,31.8671,24.5215,4.43169,0.26426,
32.9111,31.8322,24.4829,4.43073,0.260799,
32.9096,31.8045,24.4463,4.43038,0.258535,
32.9115,31.783,24.4119,4.42992,0.257099,
32.9162,31.7667,24.3835,4.42992,0.256399,
32.9224,31.7554,24.3578,4.42992,0.256399,
32.9293,31.7485,24.3396,4.43081,0.256399,
32.9369,31.747,24.3228,4.43156,0.257283,
32.9448,31.7481,24.3101,4.43235,0.258609,
32.9541,31.7533,24.3007,4.43325,0.260357,
32.9613,31.7597,24.2971,4.43397,0.261775,
32.9671,31.7667,24.2969,4.43458,0.263119,
32.9721,31.7744,24.2984,4.43515,0.264573,
32.9764,31.7828,24.3025,4.43559,0.265678,
32.9791,31.7897,24.3085,4.43585,0.266598,
32.9809,31.7967,24.3138,4.43622,0.267408,
32.9821,31.8022,24.3197,4.43638,0.267979,
32.9823,31.8065,24.3255,4.43638,0.268292,
32.9823,31.8095,24.3309,4.43638,0.268715,
32.9812,31.8121,24.3354,4.43638,0.268752,
32.9805,31.8136,24.3394,4.43638,0.268752,
32.979,31.8151,24.342,4.43638,0.268752,
32.9776,31.8147,24.3449,4.43638,0.268752,
32.9763,31.8143,24.3467,4.43638,0.268752,
32.9751,31.8134,24.3477,4.43638,0.268752,
32.9739,31.8123,24.3483,4.43638,0.267887,
32.9729,31.8111,24.3482,4.43638,0.267887,
32.9721,31.8098,24.3478,4.43638,0.267887,
32.9715,31.8086,24.3471,4.43638,0.267408,
32.9711,31.8075,24.3462,4.43638,0.267205,
32.9709,31.8063,24.345,4.43552,0.267003,
32.9704,31.8057,24.344,4.43552,0.267003,
32.9704,31.8051,24.343,4.43552,0.267003,
32.9704,31.8049,24.342,4.43552,0.267003,
32.9704,31.8045,24.3416,4.43552,0.267003,
32.9704,31.8042,24.3415,4.43552,0.267003,
32.9704,31.8042,24.341,4.43552,0.267003,
32.9715,31.8031,24.341,4.43552,0.267003,
32.9715,31.8042,24.3398,4.43552,0.267003,
32.9715,31.8042,24.3398,4.43552,0.267003,
32.9715,31.8046,24.3395,4.43552,0.267003,
32.9715,31.805,24.3402,4.43552,0.267003,
32.9715,31.8053,24.3403,4.43552,0.267003,
32.972,31.8051,24.3406,4.43552,0.267003,
32.9721,31.8053,24.3406,4.43552,0.267003,
32.9722,31.8053,24.3409,4.43552,0.267003,
32.9723,31.8052,24.3411,4.43552,0.267003,
32.9725,31.8052,24.3413,4.43552,0.267003,
32.9726,31.8052,24.3415,4.43552,0.267003,
32.9726,31.8054,24.3413,4.43552,0.267003,
32.9726,31.8056,24.3411,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.341,4.43552,0.267003,
32.9726,31.8057,24.3418,4.43552,0.266985,
32.9751,31.8091,24.3437,4.43552,0.265622,
32.9815,31.8151,24.3463,4.43657,0.263303,
32.9935,31.8262,24.349,4.43885,0.260063,
33.0131,31.8411,24.3537,4.44274,0.255939,
33.0454,31.8602,24.3569,4.44872,0.251503,
33.0889,31.883,24.3615,4.45698,0.247397,
33.1414,31.9078,24.3661,4.4672,0.244747,
33.2037,31.9408,24.3735,4.48042,0.243292,
33.2861,31.9795,24.3794,4.49555,0.24285,
33.3829,32.0243,24.3819,4.51322,0.245078,
33.4984,32.0826,24.392,4.53325,0.249183,
33.6173,32.1532,24.3939,4.55216,0.25419,
33.7277,32.231,24.4042,4.56919,0.260265,
33.8639,32.3276,24.4054,4.5866,0.267077,
33.9842,32.4283,24.423,4.60096,0.273851,
34.1224,32.5636,24.4268,4.61412,0.280828,
34.2621,32.7085,24.4354,4.62502,0.287455,
34.4012,32.8597,24.4599,4.63375,0.29272,
34.5292,33.0228,24.4968,4.63938,0.29666,
34.6575,33.1826,24.5545,4.64203,0.299016,
34.7997,33.378,24.6459,4.64256,0.300286,
34.9428,33.5907,24.7153,4.63827,0.300562,
35.0649,33.7652,24.8151,4.63104,0.299697,
35.1756,33.933,24.8998,4.62121,0.298353,
35.281,34.095,24.9954,4.60808,0.297635,
35.3941,34.2706,25.1034,4.59262,0.297175,
35.4976,34.4326,25.2053,4.57504,0.298298,
35.5971,34.5894,25.3044,4.5565,0.30047,
35.6979,34.749,25.4047,4.53688,0.304005,
35.7952,34.9044,25.5007,4.5177,0.308644,
35.8963,35.0675,25.5993,4.49724,0.314572,
36.0033,35.2551,25.7148,4.47712,0.321328,
36.1089,35.4257,25.8128,4.45956,0.328157,
36.2061,35.5865,25.8942,4.44537,0.334232,
36.2992,35.7578,25.9846,4.43257,0.34016,
36.3903,35.9189,26.0697,4.42258,0.345241,
36.481,36.0926,26.1664,4.4144,0.349512,
36.5765,36.2852,26.2543,4.40883,0.352991,
36.6674,36.4871,26.3522,4.40636,0.355016,
36.7579,36.6929,26.4519,4.40724,0.355881,
36.8379,36.9059,26.5595,4.41291,0.355071,
36.9258,37.1597,26.6774,4.42436,0.352015,
36.9869,37.371,26.7649,4.43738,0.348739,
37.0357,37.5733,26.8617,4.45288,0.345112,
37.0797,37.7825,26.9447,4.46998,0.341173,
37.1137,37.9704,27.0251,4.4867,0.337472,
37.1435,38.1764,27.1112,4.50571,0.33357,
37.1683,38.3951,27.201,4.52521,0.330035,
37.1873,38.6273,27.3015,4.54529,0.327034,
37.1992,38.884,27.3948,4.56469,0.325194,
37.2022,39.1144,27.4971,4.58088,0.324144,
37.1954,39.381,27.5821,4.59492,0.324144,
37.179,39.622,27.6688,4.60547,0.324144,
37.1488,39.8957,27.7709,4.61438,0.325764,
37.1082,40.1587,27.853,4.61939,0.327513,
37.0592,40.4093,27.9415,4.62217,0.329667,
37.0016,40.6577,28.0206,4.62312,0.332005,
36.9351,40.9087,28.0928,4.62312,0.334969,
36.8642,41.154,28.1683,4.62312,0.338632,
36.7831,41.404,28.2487,4.62184,0.342977,
36.6919,41.6706,28.3276,4.62138,0.348683,
36.5886,41.9624,28.4087,4.62226,0.355679,
36.4897,42.2151,28.4806,4.62522,0.362969,
36.3851,42.4837,28.5639,4.63005,0.370461,
36.2874,42.7207,28.626,4.63579,0.376959,
36.1928,42.9486,28.6912,4.64315,0.383182,
36.0894,43.1966,28.7626,4.65236,0.388852,
35.982,43.4465,28.8386,4.66335,0.393472,
35.8683,43.7077,28.9078,4.67526,0.396657,
35.7507,43.9715,28.9817,4.68818,0.398351,
35.6392,44.2309,29.0572,4.70057,0.39894,
35.5126,44.5035,29.1375,4.71254,0.39894,
35.3806,44.7853,29.216,4.72308,0.39894,
35.2616,45.0383,29.2832,4.73067,0.39894,
35.1423,45.279,29.35,4.73606,0.399013,
35.0224,45.5163,29.4165,4.73958,0.400468,
34.902,45.7493,29.4826,4.74133,0.402382,
34.7685,45.9916,29.5497,4.74153,0.404757,
34.6375,46.2208,29.6142,4.74066,0.407481,
34.4929,46.4597,29.6828,4.73823,0.410243,
34.3478,46.6857,29.7507,4.73553,0.41271,
34.1956,46.9026,29.8193,4.73304,0.41455,
34.0255,47.1264,29.8918,4.73113,0.415452,
33.8585,47.3261,29.9639,4.73036,0.416023,
33.6799,47.5155,30.0322,4.73124,0.414458,
33.512,47.6736,30.0965,4.73341,0.412249,
33.3556,47.8036,30.1565,4.73619,0.409709,
33.1912,47.9235,30.218,4.73962,0.406432,
33.0054,48.0399,30.2851,4.74332,0.402658,
32.8264,48.1344,30.3477,4.74634,0.398811,
32.6415,48.2126,30.4115,4.74867,0.394466,
32.4227,48.2883,30.4827,4.75,0.389754,
32.2004,48.3495,30.5509,4.75037,0.385041,
31.9797,48.3896,30.6148,4.74709,0.380383,
31.7254,48.4116,30.6931,4.74179,0.374787,
31.4414,48.423,30.7715,4.734,0.368602,
31.183,48.4082,30.8414,4.72528,0.361975,
30.9264,48.3695,30.907,4.71521,0.354648,
30.646,48.3238,30.9602,4.7048,0.346695,
30.3815,48.2635,31.0011,4.69439,0.338209,
30.1284,48.1858,31.0285,4.68387,0.329575,
29.8649,48.1307,31.0256,4.67391,0.321254,
29.5967,48.0615,30.9879,4.66353,0.312657,
29.3348,47.9974,30.9413,4.6539,0.304925,
29.0788,47.9402,30.8681,4.64452,0.297801,
28.7957,47.8781,30.7677,4.63492,0.291266,
28.5287,47.8399,30.6667,4.62653,0.286019,
28.2884,47.794,30.5659,4.6193,0.281914,
28.0422,47.7781,30.4634,4.61316,0.278582,
27.7678,47.7473,30.3623,4.60676,0.275232,
27.4931,47.7346,30.2622,4.60151,0.272323,
27.2244,47.7161,30.1591,4.59752,0.269562,
26.947,47.7139,30.0638,4.59459,0.266708,
26.6841,47.7061,29.997,4.59303,0.264186,
26.4473,47.7084,29.9297,4.59251,0.261977,
26.216,47.7199,29.8626,4.59251,0.260118,
25.9958,47.7304,29.8064,4.59339,0.258645,
25.7724,47.7462,29.7576,4.59453,0.257486,
25.5703,47.7656,29.7103,4.59614,0.256823,
25.3792,47.7891,29.6674,4.59768,0.256399,
25.1988,47.8166,29.6242,4.59912,0.256399,
25.0078,47.8488,29.5889,4.60044,0.257283,
24.808,47.8974,29.5442,4.60144,0.258572,
24.6202,47.9485,29.5156,4.60192,0.260192,
24.4364,48.0056,29.4901,4.60192,0.262125,
24.2675,48.0723,29.4663,4.60105,0.264002,
24.1125,48.1415,29.4532,4.60011,0.265954,
23.9673,48.2171,29.4397,4.59851,0.267979,
23.8159,48.3094,29.4361,4.5965,0.270059,
23.6836,48.4024,29.4377,4.59448,0.271937,
23.5574,48.5053,29.444,4.59249,0.273833,
23.4346,48.6182,29.4574,4.59036,0.275858,
23.3108,48.7475,29.4806,4.58815,0.278104,
23.1987,48.8793,29.5105,4.58625,0.279981,
23.1017,49.0064,29.5427,4.58472,0.281712,
23.0094,49.1397,29.5822,4.58334,0.283332,
22.9133,49.2846,29.6249,4.58218,0.284804,
22.8257,49.4296,29.6743,4.58121,0.286167,
22.7395,49.5819,29.7231,4.5804,0.287161,
22.6579,49.7292,29.7776,4.57981,0.287897,
22.5799,49.8779,29.8238,4.57942,0.288192,
22.5013,50.0232,29.8719,4.57896,0.288192,
22.4182,50.1803,29.9331,4.57857,0.288192,
22.3374,50.3323,29.9762,4.57799,0.287326,
22.2622,50.4725,30.023,4.57672,0.286995,
22.1909,50.6046,30.0668,4.57504,0.286553,
22.1199,50.7367,30.111,4.57278,0.286443,
22.0477,50.8677,30.1558,4.56994,0.287823,
21.9726,51.0053,30.2007,4.5662,0.289793,
21.9,51.139,30.2417,4.56193,0.292481,
21.8318,51.2658,30.2828,4.55713,0.295721,
21.7661,51.3904,30.3238,4.55181,0.299403,
21.6966,51.5205,30.3681,4.54548,0.303784,
21.6121,51.6827,30.4217,4.53739,0.308828,
21.5272,51.8445,30.4727,4.52951,0.313062,
21.4508,51.9878,30.5223,4.52184,0.316339,
21.3869,52.1092,30.5612,4.51527,0.318566,
21.3226,52.2274,30.6004,4.50915,0.320186,
21.2543,52.353,30.6448,4.5022,0.321346,
21.1828,52.4822,30.6857,4.49524,0.322027,
21.1024,52.6255,30.7341,4.48706,0.322359,
21.017,52.7712,30.7827,4.47865,0.322359,
20.9243,52.9214,30.8324,4.4698,0.320297,
20.8258,53.0739,30.886,4.46081,0.317959,
20.7296,53.2167,30.9341,4.4522,0.314885,
20.6345,53.3481,30.9786,4.44478,0.311424,
20.5368,53.4767,31.022,4.43786,0.307429,
20.4452,53.5923,31.0613,4.43141,0.3029,
20.3517,53.7052,31.0988,4.4255,0.297893,
20.2584,53.8129,31.1335,4.41974,0.292499,
20.1589,53.9236,31.1696,4.41383,0.28613,
20.0486,54.0425,31.2035,4.40831,0.280073,
19.9489,54.1491,31.2353,4.40323,0.274753,
19.8392,54.2666,31.2695,4.39804,0.269654,
19.7314,54.3843,31.3024,4.39362,0.266267,
19.6423,54.484,31.3321,4.3899,0.264058,
19.5393,54.6016,31.3667,4.38622,0.262861,
19.4367,54.7217,31.4033,4.38274,0.26229,
19.3301,54.8473,31.4402,4.3797,0.26229,
19.2316,54.9661,31.4771,4.37707,0.264058,
19.1254,55.097,31.5192,4.37459,0.265862,
19.0214,55.2272,31.5617,4.37269,0.267739,
18.9179,55.361,31.6034,4.37135,0.269341,
18.8052,55.5128,31.6567,4.37042,0.271145,
18.6829,55.6848,31.7129,4.36984,0.272323,
18.5882,55.8225,31.7536,4.36984,0.272875,
18.5037,55.951,31.7972,4.36984,0.272875,
18.4191,56.0782,31.8391,4.36984,0.272875,
18.3397,56.199,31.8794,4.37072,0.27201,
18.258,56.3258,31.9245,4.37072,0.271421,
18.1858,56.4385,31.9631,4.37127,0.270593,
18.1105,56.5562,32.0016,4.37158,0.269948,
18.0404,56.6661,32.0422,4.37158,0.269359,
17.9488,56.8065,32.0892,4.37158,0.269359,
17.8599,56.941,32.1369,4.37158,0.269359,
17.7723,57.0707,32.1842,4.37158,0.269359,
17.6778,57.2081,32.2292,4.37158,0.270758,
17.5933,57.3337,32.2728,4.37158,0.271513,
17.5179,57.4499,32.3151,4.37158,0.271973,
17.4386,57.5767,32.358,4.3716,0.272286,
17.3622,57.7059,32.401,4.37265,0.272286,
17.2939,57.8317,32.4412,4.37401,0.272286,
17.2323,57.9566,32.4864,4.3756,0.271421,
17.177,58.079,32.5267,4.37727,0.270574,
17.1151,58.2285,32.5797,4.37948,0.270022,
17.0684,58.349,32.6231,4.38125,0.269948,
17.0287,58.4628,32.6688,4.38294,0.269948,
16.9922,58.5742,32.712,4.38445,0.271532,
16.9562,58.6903,32.7557,4.38581,0.273796,
16.9237,58.801,32.8036,4.3871,0.277054,
16.8962,58.9009,32.8429,4.38808,0.280754,
16.8687,59.0016,32.8854,4.38902,0.285301,
16.8455,59.092,32.927,4.38981,0.290253,
16.8226,59.1874,32.9691,4.39044,0.295684,
16.8002,59.2861,33.0156,4.3911,0.302256,
16.7805,59.3795,33.0529,4.39163,0.307539,
16.7653,59.4617,33.0908,4.39218,0.312602,
16.7526,59.5428,33.1315,4.39272,0.317112,
16.7411,59.6229,33.1669,4.39329,0.320849,
16.7324,59.7026,33.2053,4.39412,0.324126,
