Test PMAC Forward Kinematics Motion Data
Time min, sec, ms,X,Y,Z,Roll,Pitch,Yaw,time from start
9,24,267,-12.5955,-8.55867,99.7742,0.119842,-0.17217,-0.250533,65.858,
9,24,267,-12.6644,-8.36565,99.8122,0.117302,-0.16848,-0.252021,65.875,
9,24,267,-12.7316,-8.16579,99.8375,0.115498,-0.164655,-0.253493,65.894,
9,24,267,-12.8036,-7.96233,99.8516,0.114264,-0.160738,-0.255042,65.912,
9,24,267,-12.8612,-7.78015,99.8556,0.113601,-0.157233,-0.256317,65.93,
9,24,267,-12.9191,-7.59337,99.8517,0.113252,-0.15363,-0.257604,65.948,
9,24,267,-12.9676,-7.43992,99.8425,0.113252,-0.15066,-0.258673,65.968,
9,24,267,-13.0026,-7.32382,99.8307,0.113252,-0.148409,-0.259452,65.987,
9,24,267,-13.0317,-7.23031,99.8172,0.114135,-0.146593,-0.260096,66.004,
9,24,267,-13.0528,-7.16398,99.8039,0.114872,-0.145302,-0.260559,66.022,
9,24,267,-13.0681,-7.11737,99.7902,0.115626,-0.144394,-0.260893,66.04,
9,24,267,-13.0786,-7.09064,99.7777,0.116308,-0.143871,-0.261114,66.057,
9,24,267,-13.0845,-7.08044,99.7662,0.116989,-0.14367,-0.261231,66.075,
9,24,267,-13.0871,-7.08186,99.757,0.117559,-0.143694,-0.261274,66.091,
9,24,267,-13.0859,-7.09619,99.749,0.118075,-0.14397,-0.261233,66.108,
9,24,267,-13.0795,-7.1223,99.7432,0.118535,-0.144479,-0.261085,66.127,
9,24,267,-13.0721,-7.15236,99.7389,0.118885,-0.145063,-0.260916,66.143,
9,24,267,-13.0638,-7.18347,99.736,0.119124,-0.145668,-0.260727,66.161,
9,24,267,-13.0541,-7.21948,99.734,0.119253,-0.146368,-0.260508,66.178,
9,24,267,-13.0445,-7.25405,99.7344,0.119511,-0.14704,-0.260291,66.2,
9,24,267,-13.0375,-7.27972,99.7352,0.119713,-0.147537,-0.260132,66.219,
9,24,267,-13.0311,-7.30135,99.7367,0.119713,-0.147957,-0.25999,66.236,
9,24,267,-13.0259,-7.31829,99.7385,0.119713,-0.148286,-0.259875,66.253,
9,24,267,-13.0212,-7.33304,99.7408,0.119713,-0.148573,-0.259772,66.271,
9,24,267,-13.0173,-7.34409,99.7432,0.119713,-0.148788,-0.259688,66.29,
9,24,267,-13.0159,-7.34865,99.7453,0.119713,-0.148876,-0.259656,66.312,
9,24,267,-13.0139,-7.35229,99.7471,0.119713,-0.148947,-0.259617,66.33,
9,24,267,-13.0133,-7.35196,99.7487,0.119713,-0.148942,-0.259608,66.35,
9,24,267,-13.0125,-7.35151,99.7499,0.118848,-0.148935,-0.259595,66.37,
9,24,267,-13.0115,-7.3509,99.7509,0.118848,-0.148925,-0.25958,66.391,
9,24,267,-13.0167,-7.339,99.7512,0.118848,-0.148691,-0.259685,66.411,
9,24,267,-13.0157,-7.33845,99.7514,0.118848,-0.148683,-0.259671,66.43,
9,24,267,-13.0184,-7.33174,99.7516,0.118848,-0.148552,-0.259726,66.451,
9,24,267,-13.0202,-7.3271,99.7518,0.118848,-0.148461,-0.259764,66.471,
9,24,267,-13.0205,-7.32535,99.7519,0.118848,-0.148425,-0.259768,66.491,
9,24,267,-13.0218,-7.32138,99.751,0.118848,-0.148349,-0.259799,66.512,
9,24,267,-13.0235,-7.31822,99.751,0.118848,-0.148285,-0.25983,66.532,
9,24,267,-13.0235,-7.31761,99.7503,0.118848,-0.148275,-0.259834,66.552,
9,24,267,-13.0234,-7.31754,99.75,0.118848,-0.148274,-0.259832,66.573,
9,24,267,-13.0233,-7.3175,99.75,0.118848,-0.148272,-0.25983,66.593,
9,24,267,-13.0233,-7.31747,99.7498,0.118848,-0.148272,-0.259829,66.62,
9,24,267,-13.0237,-7.31769,99.7495,0.118848,-0.148276,-0.259836,66.638,
9,24,267,-13.0236,-7.31766,99.7493,0.118848,-0.148276,-0.259836,66.655,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,66.673,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,66.691,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,66.71,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,66.727,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,66.746,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,66.762,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,66.781,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,66.802,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,66.821,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,66.84,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,66.857,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,66.874,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,66.893,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,66.918,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,66.935,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,66.951,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,66.969,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,66.988,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,67.009,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,67.034,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,67.053,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,67.07,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,67.088,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,67.106,
9,24,267,-13.0236,-7.31764,99.7491,0.118848,-0.148276,-0.259836,67.132,
9,24,267,-13.0238,-7.31774,99.7491,0.118848,-0.148277,-0.259838,67.154,
9,24,267,-13.0236,-7.31764,99.7491,0.117651,-0.148276,-0.259836,67.172,
9,24,267,-13.0155,-7.32826,99.7515,0.114853,-0.148497,-0.259697,67.192,
9,24,267,-12.9967,-7.35742,99.7624,0.111079,-0.149088,-0.259354,67.212,
9,24,267,-12.9627,-7.41237,99.7857,0.105612,-0.150197,-0.258725,67.231,
9,24,267,-12.9164,-7.48723,99.818,0.0999236,-0.151706,-0.257866,67.251,
9,24,267,-12.8503,-7.5944,99.8654,0.0935909,-0.153858,-0.256628,67.27,
9,24,267,-12.7631,-7.73335,99.9313,0.0872951,-0.156642,-0.254983,67.289,
9,24,267,-12.6553,-7.90119,100.012,0.0820854,-0.159989,-0.252929,67.309,
9,24,267,-12.5096,-8.11536,100.113,0.0773543,-0.164266,-0.250162,67.329,
9,24,267,-12.3268,-8.37177,100.225,0.074372,-0.16937,-0.246669,67.349,
9,24,267,-12.1358,-8.62568,100.341,0.0730834,-0.174411,-0.243005,67.369,
9,24,267,-11.8576,-8.97023,100.479,0.0726048,-0.181248,-0.23767,67.389,
9,24,267,-11.5777,-9.29646,100.608,0.0734884,-0.187704,-0.232278,67.41,
9,24,267,-11.2278,-9.68292,100.746,0.075182,-0.195324,-0.22551,67.429,
9,24,267,-10.8905,-10.0271,100.867,0.0770781,-0.202101,-0.218974,67.449,
9,24,267,-10.5144,-10.3932,100.985,0.0793976,-0.209268,-0.211637,67.466,
9,24,267,-10.0961,-10.7729,101.106,0.0820485,-0.216688,-0.20346,67.485,
9,24,267,-9.63704,-11.1605,101.229,0.0847915,-0.224225,-0.194441,67.504,
9,24,267,-9.16321,-11.5317,101.348,0.0877185,-0.231401,-0.185085,67.523,
9,24,267,-8.59842,-11.9454,101.485,0.0912714,-0.239335,-0.173868,67.543,
9,24,267,-8.04431,-12.3091,101.616,0.094898,-0.246309,-0.162851,67.563,
9,24,267,-7.38997,-12.7076,101.756,0.0992424,-0.253846,-0.149746,67.583,
9,24,267,-6.72121,-13.071,101.93,0.103697,-0.260654,-0.136301,67.608,
9,24,267,-6.12507,-13.3621,102.073,0.107582,-0.266085,-0.12429,67.629,
9,24,267,-5.59422,-13.594,102.201,0.110859,-0.270371,-0.113565,67.648,
9,24,267,-5.05513,-13.8088,102.331,0.11408,-0.274296,-0.102649,67.667,
9,24,267,-4.52267,-13.9987,102.457,0.117044,-0.277739,-0.0918524,67.686,
9,24,267,-3.97397,-14.1689,102.584,0.119805,-0.280805,-0.0807195,67.704,
9,24,267,-3.37685,-14.327,102.717,0.12253,-0.283619,-0.0685929,67.724,
9,24,267,-2.87782,-14.4317,102.822,0.124739,-0.285522,-0.0584686,67.746,
9,24,267,-2.37004,-14.5186,102.92,0.127022,-0.287081,-0.0481576,67.764,
9,24,267,-1.89816,-14.5769,103.002,0.129415,-0.288156,-0.0385779,67.783,
9,24,267,-1.37291,-14.6177,103.078,0.132636,-0.288952,-0.0279128,67.804,
9,24,267,-0.838424,-14.6285,103.141,0.137018,-0.289252,-0.0170551,67.825,
9,24,267,-0.376099,-14.6106,103.177,0.141878,-0.289097,-0.00765614,67.846,
9,24,267,0.0515114,-14.5745,103.196,0.147419,-0.288636,0.00104944,67.865,
9,24,267,0.477553,-14.5196,103.199,0.153954,-0.287878,0.00973862,67.882,
9,24,267,0.925997,-14.4389,103.188,0.162072,-0.286724,0.018907,67.901,
9,24,267,1.37834,-14.3326,103.163,0.171056,-0.285166,0.0281849,67.92,
9,24,267,1.89044,-14.195,103.122,0.181806,-0.283098,0.0387232,67.941,
9,24,267,2.38611,-14.03,103.076,0.193091,-0.280556,0.048968,67.962,
9,24,267,2.89946,-13.8464,103.024,0.204449,-0.277651,0.0596117,67.982,
9,24,267,3.42698,-13.6328,102.974,0.214445,-0.274178,0.0705852,68.003,
9,24,267,3.96757,-13.3902,102.927,0.223558,-0.270134,0.0818641,68.025,
9,24,267,4.43039,-13.161,102.895,0.22978,-0.266235,0.0915455,68.045,
9,24,267,4.88473,-12.9281,102.873,0.234456,-0.262163,0.101043,68.063,
9,24,267,5.37234,-12.661,102.861,0.237806,-0.257405,0.111239,68.082,
9,24,267,5.81595,-12.4021,102.862,0.239831,-0.252706,0.120508,68.1,
9,24,267,6.27222,-12.1242,102.875,0.240973,-0.247567,0.130019,68.118,
9,24,267,6.76059,-11.8057,102.904,0.241562,-0.241579,0.140172,68.137,
9,24,267,7.24958,-11.4697,102.951,0.241654,-0.235148,0.150288,68.157,
9,24,267,7.71599,-11.1318,103.01,0.241783,-0.22858,0.159882,68.176,
9,24,267,8.17838,-10.7725,103.088,0.242317,-0.221525,0.169348,68.195,
9,24,267,8.70304,-10.3396,103.196,0.243513,-0.212895,0.179987,68.214,
9,24,267,9.21043,-9.8926,103.323,0.245262,-0.203884,0.190173,68.235,
9,24,267,9.66375,-9.46131,103.458,0.247342,-0.195127,0.199194,68.255,
9,24,267,10.0873,-9.03344,103.601,0.249717,-0.186364,0.207518,68.273,
9,24,267,10.5092,-8.57786,103.764,0.252478,-0.176982,0.215714,68.292,
9,24,267,10.9543,-8.05989,103.954,0.255939,-0.16627,0.224249,68.312,
9,24,267,11.3721,-7.53817,104.164,0.259418,-0.155423,0.232117,68.332,
9,24,267,11.7248,-7.06237,104.359,0.262658,-0.14553,0.238688,68.351,
9,24,267,12.0762,-6.55437,104.575,0.266101,-0.134943,0.245118,68.369,
9,24,267,12.4292,-6.00351,104.814,0.269654,-0.123458,0.251467,68.388,
9,24,267,12.7807,-5.41453,105.094,0.273115,-0.111166,0.257633,68.408,
9,24,267,13.121,-4.79239,105.402,0.27641,-0.0981992,0.263455,68.43,
9,24,267,13.4282,-4.18351,105.717,0.278987,-0.0855239,0.268538,68.452,
9,24,267,13.6778,-3.66568,106.019,0.28081,-0.0747662,0.272543,68.474,
9,24,267,13.9035,-3.17049,106.324,0.282135,-0.0645026,0.276024,68.494,
9,24,267,14.1241,-2.66325,106.658,0.28289,-0.0540252,0.279298,68.515,
9,24,267,14.3135,-2.23199,106.985,0.28289,-0.0451377,0.281944,68.535,
9,24,267,14.5012,-1.79472,107.338,0.282025,-0.0361766,0.284499,68.556,
9,24,267,14.6611,-1.43582,107.672,0.280331,-0.0288465,0.286526,68.578,
9,24,267,14.8285,-1.09662,108.041,0.277938,-0.0219522,0.288595,68.599,
9,24,267,14.9707,-0.828451,108.38,0.275121,-0.0165251,0.290215,68.621,
9,24,267,15.1212,-0.592384,108.741,0.272065,-0.0117741,0.29197,68.643,
9,24,267,15.2617,-0.428564,109.089,0.269046,-0.00848661,0.293498,68.664,
9,24,267,15.3945,-0.331619,109.416,0.266414,-0.00654469,0.294961,68.686,
9,24,267,15.5212,-0.292908,109.728,0.264371,-0.00576113,0.296299,68.708,
9,24,267,15.6501,-0.314937,110.037,0.262879,-0.00617406,0.297693,68.729,
9,24,267,15.776,-0.407255,110.338,0.261996,-0.00795757,0.299019,68.75,
9,24,267,15.8875,-0.55329,110.608,0.261701,-0.0107782,0.300155,68.77,
9,24,267,16.0033,-0.766548,110.887,0.261333,-0.0148865,0.301344,68.791,
9,24,267,16.1163,-1.05413,111.177,0.261112,-0.0204017,0.302392,68.812,
9,24,267,16.2161,-1.36386,111.442,0.261112,-0.0263162,0.30331,68.833,
9,24,267,16.3067,-1.73559,111.712,0.261112,-0.0333821,0.304029,68.854,
9,24,267,16.3823,-2.09614,111.96,0.261112,-0.0401988,0.304561,68.876,
9,24,267,16.4474,-2.47642,112.209,0.260284,-0.0473483,0.304892,68.896,
9,24,267,16.5078,-2.83629,112.46,0.258811,-0.0540648,0.305139,68.917,
9,24,267,16.556,-3.20583,112.709,0.256933,-0.0609264,0.305192,68.938,
9,24,267,16.5968,-3.52615,112.941,0.255129,-0.0668307,0.305186,68.96,
9,24,267,16.6349,-3.9024,113.212,0.252644,-0.0737268,0.305023,68.98,
9,24,267,16.6626,-4.20719,113.445,0.250269,-0.0792688,0.3048,69.003,
9,24,267,16.6829,-4.53298,113.686,0.246864,-0.0851704,0.304447,69.024,
9,24,267,16.6987,-4.86041,113.932,0.242593,-0.0910687,0.304022,69.046,
9,24,267,16.7026,-5.15376,114.139,0.237475,-0.0963313,0.303491,69.066,
9,24,267,16.6966,-5.46329,114.345,0.231198,-0.101866,0.302793,69.085,
9,24,267,16.6791,-5.79269,114.549,0.222987,-0.107733,0.301888,69.105,
9,24,267,16.6511,-6.12211,114.736,0.214151,-0.113592,0.300868,69.125,
9,24,267,16.6102,-6.45799,114.911,0.203916,-0.119546,0.299647,69.143,
9,24,267,16.5503,-6.83074,115.084,0.19252,-0.126137,0.298096,69.162,
9,24,267,16.4762,-7.22396,115.258,0.180279,-0.133054,0.296284,69.183,
9,24,267,16.388,-7.61314,115.41,0.168681,-0.139891,0.294305,69.203,
9,24,267,16.2798,-8.03715,115.57,0.157046,-0.147286,0.29193,69.223,
9,24,267,16.1557,-8.47127,115.718,0.147271,-0.154841,0.28933,69.245,
9,24,267,16.0207,-8.88866,115.85,0.140313,-0.162067,0.286577,69.268,
9,24,267,15.8942,-9.25366,115.961,0.136244,-0.168345,0.284023,69.289,
9,24,267,15.773,-9.58809,116.061,0.134459,-0.174067,0.281592,69.31,
9,24,267,15.6405,-9.93216,116.157,0.134459,-0.179927,0.278965,69.331,
9,24,267,15.5317,-10.2043,116.229,0.136079,-0.184535,0.276814,69.354,
9,24,267,15.4312,-10.4548,116.296,0.138398,-0.188742,0.274804,69.374,
9,24,267,15.3412,-10.679,116.351,0.140736,-0.192489,0.273001,69.396,
9,24,267,15.2681,-10.8626,116.394,0.142246,-0.195536,0.271521,69.417,
9,24,267,15.2054,-11.0238,116.427,0.142687,-0.198195,0.270237,69.44,
9,24,267,15.164,-11.1474,116.448,0.141822,-0.200215,0.269347,69.464,
9,24,267,15.1362,-11.2398,116.461,0.139871,-0.201714,0.268725,69.485,
9,24,267,15.1171,-11.3131,116.468,0.136962,-0.202894,0.268273,69.505,
9,24,267,15.1048,-11.3691,116.472,0.13363,-0.203789,0.26796,69.524,
9,24,267,15.0976,-11.4168,116.474,0.130059,-0.204548,0.267743,69.542,
9,24,267,15.0947,-11.4597,116.476,0.12588,-0.205216,0.267594,69.56,
9,24,267,15.0957,-11.496,116.478,0.121572,-0.20577,0.267512,69.58,
9,24,267,15.1011,-11.5274,116.484,0.117375,-0.206234,0.267498,69.6,
9,24,267,15.1115,-11.5525,116.492,0.113546,-0.206589,0.267571,69.62,
9,24,267,15.1253,-11.5771,116.507,0.109883,-0.20692,0.26768,69.64,
9,24,267,15.1458,-11.5928,116.528,0.10725,-0.207095,0.267901,69.66,
9,24,267,15.1862,-11.5915,116.56,0.10506,-0.206945,0.268422,69.681,
9,24,267,15.2317,-11.5814,116.596,0.10401,-0.206651,0.269035,69.701,
9,24,267,15.2879,-11.5621,116.644,0.103826,-0.206176,0.269801,69.72,
9,24,267,15.3562,-11.5322,116.7,0.103826,-0.205507,0.270754,69.74,
9,24,267,15.4341,-11.4937,116.764,0.105465,-0.204674,0.271846,69.759,
9,24,267,15.5167,-11.4498,116.833,0.10749,-0.203747,0.27301,69.778,
9,24,267,15.6112,-11.3962,116.911,0.109901,-0.202634,0.274346,69.797,
9,24,267,15.7015,-11.346,116.99,0.11235,-0.201586,0.275614,69.816,
9,24,267,15.8055,-11.2858,117.08,0.115093,-0.200337,0.27707,69.835,
9,24,267,15.9116,-11.2258,117.174,0.11767,-0.199096,0.278554,69.855,
9,24,267,16.0116,-11.171,117.266,0.119934,-0.197946,0.279935,69.874,
9,24,267,16.1088,-11.1211,117.36,0.121812,-0.196878,0.28126,69.894,
9,24,267,16.207,-11.0743,117.46,0.123358,-0.195855,0.282583,69.912,
9,24,267,16.2966,-11.0429,117.563,0.124426,-0.195092,0.283748,69.933,
9,24,267,16.3766,-11.0225,117.665,0.125089,-0.194515,0.284747,69.953,
9,24,267,16.4458,-11.0168,117.764,0.125604,-0.194214,0.285597,69.973,
9,24,267,16.5091,-11.0187,117.864,0.126119,-0.194038,0.286337,69.992,
9,24,267,16.5699,-11.0306,117.973,0.126488,-0.194015,0.287006,70.011,
9,24,267,16.6318,-11.0533,118.096,0.126966,-0.194153,0.28766,70.033,
9,24,267,16.6933,-11.0792,118.225,0.127482,-0.194342,0.288303,70.056,
9,24,267,16.7522,-11.104,118.352,0.12796,-0.194515,0.2889,70.078,
9,24,267,16.8127,-11.1263,118.479,0.128457,-0.194654,0.289538,70.099,
9,24,267,16.8771,-11.143,118.61,0.129083,-0.194692,0.290228,70.121,
9,24,267,16.9427,-11.1572,118.74,0.129691,-0.194683,0.290929,70.142,
9,24,267,17.01,-11.1697,118.873,0.130261,-0.194647,0.291661,70.164,
9,24,267,17.0775,-11.1799,119.002,0.130593,-0.194583,0.292409,70.185,
9,24,267,17.1471,-11.1917,119.138,0.130906,-0.194531,0.293166,70.206,
9,24,267,17.2211,-11.2025,119.279,0.131127,-0.19445,0.293974,70.228,
9,24,267,17.2949,-11.2152,119.423,0.131421,-0.194393,0.294763,70.251,
9,24,267,17.3627,-11.2274,119.553,0.131495,-0.19436,0.295501,70.272,
9,24,267,17.4317,-11.2402,119.687,0.131716,-0.194326,0.296239,70.293,
9,24,267,17.4966,-11.2506,119.813,0.131918,-0.194259,0.29692,70.314,
9,24,267,17.562,-11.2611,119.937,0.132084,-0.194208,0.297628,70.335,
9,24,267,17.6254,-11.2707,120.057,0.132176,-0.194149,0.298313,70.357,
9,24,267,17.6852,-11.2777,120.171,0.132342,-0.194057,0.298952,70.378,
9,24,267,17.7444,-11.2797,120.283,0.132507,-0.193886,0.299591,70.399,
9,24,267,17.8023,-11.276,120.39,0.132673,-0.193639,0.300233,70.419,
9,24,267,17.865,-11.2656,120.503,0.132673,-0.193274,0.300942,70.44,
9,24,267,17.927,-11.2471,120.612,0.132673,-0.192794,0.301667,70.462,
9,24,267,17.9915,-11.2207,120.729,0.132673,-0.192176,0.302418,70.485,
9,24,267,18.0487,-11.1924,120.834,0.132673,-0.191555,0.303098,70.507,
9,24,267,18.1024,-11.1612,120.936,0.132728,-0.190905,0.303747,70.529,
9,24,267,18.153,-11.1279,121.033,0.134035,-0.190226,0.304354,70.548,
9,24,267,18.2002,-11.0897,121.126,0.135177,-0.189487,0.304942,70.567,
9,24,267,18.2541,-11.0434,121.234,0.136576,-0.188596,0.305604,70.587,
9,24,267,18.3005,-10.9971,121.326,0.137883,-0.187737,0.306198,70.607,
9,24,267,18.3531,-10.9397,121.428,0.139374,-0.186686,0.306875,70.626,
9,24,267,18.4195,-10.861,121.547,0.141086,-0.185261,0.307737,70.646,
9,24,267,18.4905,-10.7698,121.669,0.142761,-0.183639,0.308686,70.667,
9,24,267,18.5582,-10.6733,121.787,0.144105,-0.181952,0.309619,70.689,
9,24,267,18.6249,-10.5725,121.895,0.145154,-0.180197,0.310539,70.708,
9,24,267,18.6921,-10.4692,122.004,0.146056,-0.178399,0.311466,70.726,
9,24,267,18.7679,-10.3511,122.118,0.146811,-0.176347,0.312511,70.744,
9,24,267,18.8414,-10.2235,122.231,0.1474,-0.174159,0.313553,70.763,
9,24,267,18.9238,-10.0783,122.354,0.147805,-0.171665,0.314717,70.783,
9,24,267,19.0014,-9.94161,122.473,0.147124,-0.169307,0.31579,70.803,
9,24,267,19.0702,-9.80117,122.583,0.144841,-0.166922,0.316791,70.821,
9,24,267,19.1433,-9.65637,122.694,0.141601,-0.164447,0.317827,70.841,
9,24,267,19.2074,-9.51104,122.8,0.137054,-0.161986,0.318766,70.86,
9,24,267,19.2795,-9.34474,122.918,0.1312,-0.159163,0.319809,70.88,
9,24,267,19.3457,-9.18143,123.025,0.124389,-0.156404,0.320787,70.9,
9,24,267,19.4028,-9.00933,123.142,0.116823,-0.153514,0.321662,70.923,
9,24,267,19.4512,-8.85699,123.237,0.110546,-0.150955,0.322404,70.943,
9,24,267,19.4881,-8.71577,123.319,0.10506,-0.148601,0.323011,70.961,
9,24,267,19.5233,-8.56466,123.398,0.100071,-0.146087,0.323606,70.98,
9,24,267,19.5563,-8.40586,123.472,0.0956159,-0.143449,0.324189,70.998,
9,24,267,19.5845,-8.23408,123.54,0.0916396,-0.140613,0.324746,71.017,
9,24,267,19.613,-8.04328,123.603,0.0876265,-0.137463,0.325334,71.036,
9,24,267,19.6414,-7.84663,123.655,0.0838342,-0.134215,0.325939,71.054,
9,24,267,19.6756,-7.58983,123.709,0.0790294,-0.12997,0.326698,71.074,
9,24,267,19.6973,-7.30677,123.761,0.0741879,-0.1253,0.327342,71.095,
9,24,267,19.7286,-7.024,123.805,0.068923,-0.120603,0.328091,71.115,
9,24,267,19.7536,-6.72872,123.85,0.0632346,-0.115692,0.32878,71.135,
9,24,267,19.7856,-6.38664,123.902,0.0561288,-0.10997,0.329588,71.154,
9,24,267,19.8196,-6.04569,123.958,0.0481209,-0.104236,0.330389,71.174,
9,24,267,19.8569,-5.68818,124.021,0.0384562,-0.098193,0.33122,71.192,
9,24,267,19.8927,-5.30695,124.094,0.0265272,-0.0917219,0.332017,71.211,
9,24,267,19.9276,-4.91624,124.176,0.0123523,-0.0850659,0.332788,71.229,
9,24,267,19.9591,-4.52743,124.263,-0.0038659,-0.0784152,0.333466,71.248,
9,24,267,19.9877,-4.13324,124.356,-0.0229928,-0.0716542,0.334091,71.267,
9,24,267,20.0214,-3.65933,124.478,-0.047808,-0.0634935,0.334769,71.288,
9,24,267,20.0377,-3.285,124.578,-0.0695857,-0.0570383,0.335158,71.307,
9,24,267,20.0569,-2.89049,124.686,-0.09418,-0.0502145,0.335541,71.325,
9,24,267,20.0699,-2.48279,124.8,-0.120928,-0.0431535,0.33583,71.343,
9,24,267,20.0767,-2.06251,124.916,-0.150254,-0.0358655,0.336025,71.361,
9,24,267,20.0808,-1.61893,125.044,-0.180518,-0.0281601,0.336124,71.381,
9,24,267,20.0747,-1.17134,125.17,-0.21196,-0.0203807,0.336086,71.401,
9,24,267,20.059,-0.72037,125.296,-0.243311,-0.0125376,0.335904,71.421,
9,24,267,20.038,-0.317254,125.408,-0.271403,-0.00552273,0.335626,71.44,
9,24,267,20.0105,0.115307,125.525,-0.300157,0.00200746,0.335227,71.459,
9,24,267,19.975,0.601774,125.662,-0.332465,0.0104755,0.334653,71.478,
9,24,267,19.9264,1.06112,125.788,-0.361533,0.0184723,0.333931,71.5,
9,24,267,19.8692,1.49074,125.923,-0.38922,0.0259477,0.333035,71.522,
9,24,267,19.8118,1.85596,126.041,-0.414366,0.0323042,0.332175,71.542,
9,24,267,19.7552,2.1707,126.151,-0.438648,0.0377784,0.331301,71.562,
9,24,267,19.7009,2.44966,126.252,-0.460518,0.042627,0.330449,71.582,
9,24,267,19.6505,2.6505,126.341,-0.479718,0.0461211,0.329692,71.601,
9,24,267,19.5998,2.81947,126.428,-0.499968,0.0490623,0.328935,71.619,
9,24,267,19.5546,2.91924,126.493,-0.517235,0.0508059,0.328292,71.64,
9,24,267,19.5127,2.96626,126.548,-0.53465,0.0516365,0.32772,71.659,
9,24,267,19.4716,2.95304,126.588,-0.550519,0.0514268,0.327196,71.679,
9,24,267,19.4349,2.86077,126.611,-0.564233,0.0498488,0.326781,71.699,
9,24,267,19.3986,2.70347,126.613,-0.574524,0.0471427,0.326412,71.722,
9,24,267,19.3643,2.50199,126.596,-0.581777,0.0436655,0.326094,71.741,
9,24,267,19.324,2.2451,126.562,-0.586453,0.0392215,0.32573,71.76,
9,24,267,19.2813,1.95569,126.511,-0.588349,0.0342019,0.325344,71.779,
9,24,267,19.2297,1.62017,126.441,-0.587465,0.0283692,0.32487,71.798,
9,24,267,19.168,1.27749,126.36,-0.5836,0.0223973,0.324253,71.817,
9,24,267,19.0953,0.895289,126.264,-0.57677,0.0157193,0.323519,71.834,
9,24,267,18.9921,0.467894,126.136,-0.566185,0.00823057,0.322433,71.854,
9,24,267,18.8805,0.0705595,126.007,-0.553593,0.00124356,0.321231,71.872,
9,24,267,18.741,-0.376448,125.854,-0.536031,-0.00665003,0.31971,71.893,
9,24,267,18.5765,-0.843883,125.691,-0.513296,-0.0149453,0.317861,71.913,
9,24,267,18.4029,-1.23636,125.533,-0.489898,-0.0219525,0.315869,71.933,
9,24,267,18.2306,-1.5982,125.384,-0.463905,-0.0284487,0.313871,71.952,
9,24,267,18.0409,-1.96519,125.228,-0.431119,-0.0350758,0.311639,71.971,
9,24,267,17.8309,-2.29752,125.056,-0.396068,-0.0411346,0.309179,71.992,
9,24,267,17.6232,-2.59709,124.898,-0.356526,-0.0466303,0.306663,72.012,
9,24,267,17.417,-2.85339,124.727,-0.314314,-0.0513892,0.30421,72.032,
9,24,267,17.2137,-3.08235,124.562,-0.271274,-0.0556704,0.301717,72.052,
9,24,267,17.0095,-3.28098,124.386,-0.22643,-0.0594359,0.299232,72.071,
9,24,267,16.8162,-3.45611,124.21,-0.179597,-0.0627882,0.296867,72.089,
9,24,267,16.5737,-3.65569,123.973,-0.124076,-0.0666574,0.293887,72.112,
9,24,267,16.3567,-3.8349,123.744,-0.0726969,-0.0701582,0.29121,72.133,
9,24,267,16.1448,-3.98551,123.514,-0.0279816,-0.0731487,0.28856,72.155,
9,24,267,15.9445,-4.14411,123.287,0.0148928,-0.0762892,0.28603,72.175,
9,24,267,15.7481,-4.29955,123.056,0.052944,-0.0793846,0.283528,72.193,
9,24,267,15.5472,-4.47407,122.815,0.0906271,-0.0828533,0.28094,72.211,
9,24,267,15.3159,-4.69873,122.543,0.12901,-0.0872887,0.27787,72.232,
9,24,267,15.0818,-4.92506,122.264,0.162091,-0.0917813,0.274723,72.252,
